identificador,precio_lici,precio_adj_sin_imp,tipo_cont,tipo_pro
7188762,367338.82,35951.25,Servicios,Abierto
7188763,454498.5,77428.36,Servicios,Abierto
7188765,572000.0,67618.0,Suministros,Abierto
7188766,260000.0,232000.0,Servicios,Abierto
7188767,361000.0,67048.0,Servicios,Abierto
7188784,55796.42,44130.67,Obras,Abierto simplificado
7188844,358000.0,59883.71,Servicios,Abierto
7189088,285116.96,117000.0,Servicios,Abierto
7189091,315514.65,92130.28,Servicios,Abierto
7189106,367617.87,168000.0,Suministros,Abierto
7189107,357000.0,85000.0,Suministros,Abierto
7189110,518313.6,113370.6,Servicios,Abierto
7189113,429566.06,152920.2,Suministros,Abierto
7189115,293107.44,39.91,Servicios,Abierto
7189282,345454.56,159980.04,Servicios,Abierto
7189285,270840.39,233585.09,Obras,Abierto simplificado
7189286,49780.6,35598.32,Suministros,Abierto simplificado
7189287,47476.57,47476.57,Servicios,Abierto
7189290,345917.81,276158.29,Obras,Abierto simplificado
7192120,106000.0,77242.0,Servicios,Abierto
7192123,81120.0,13587.0,Servicios,Abierto simplificado
7192124,581730.77,262440.52,Servicios,Abierto
7192126,70382.4,9300.0,Servicios,Abierto
7192127,54220.3,44839.0,Servicios,Abierto
7192128,144000.0,102600.0,Servicios,Abierto
7192129,47450.41,38973.2,Suministros,Abierto simplificado
7192130,28155.0,18274.7,Suministros,Abierto simplificado
7192131,29752.07,12396.69,Servicios,Abierto simplificado
7192132,20000.0,18523.75,Servicios,Abierto simplificado
7192135,43281.46,39900.25,Obras,Abierto simplificado
7192136,45454.55,38850.0,Obras,Abierto simplificado
7192140,82644.63,43500.0,Servicios,Abierto
7192143,481580.51,313412.6,Obras,Abierto simplificado
7192144,56618.24,43047.4,Servicios,Abierto
7192145,99528.54,83636.0,Servicios,Abierto simplificado
7192146,41864.29,33944.0,Suministros,Abierto simplificado
7192147,63000.0,15000.0,Servicios,Abierto
7192152,6277.8,3114.05,Servicios,Abierto simplificado
7192154,42643.85,37718.48,Obras,Abierto simplificado
7192155,199309.2,187150.0,Obras,Abierto simplificado
7192159,20071.9,16652.89,Obras,Abierto simplificado
7192161,124556.31,124450.0,Suministros,Abierto
7192163,34000.0,31000.0,Servicios,Abierto simplificado
7192165,77020.71,65216.05,Obras,Abierto simplificado
7192168,74402.85,62431.44,Obras,Abierto
7192170,34182.75,6808.83,Servicios,Abierto simplificado
7192171,35260.5,24443.1,Servicios,Abierto
7192172,45018.47,30813.85,Obras,Abierto simplificado
7192174,300000.0,135938.44,Servicios,Abierto
7192175,15000.0,14600.0,Servicios,Abierto
7192181,30000.0,6655.0,Suministros,Abierto simplificado
7192182,235537.19,203674.0,Obras,Abierto simplificado
7192184,73500.0,71400.0,Servicios,Abierto simplificado
7192187,157438.01,129635.32,Suministros,Abierto
7192188,103405.31,88781.18,Obras,Abierto simplificado
7192190,34720.0,34720.0,Suministros,Abierto
7192191,202479.34,202479.34,Servicios,Abierto
7192193,191665.06,138957.17,Servicios,Abierto
7192196,124178.09,111698.18,Obras,Abierto simplificado
7192197,30099.97,20827.46,Obras,Abierto simplificado
7192199,58270.0,58000.0,Suministros,Abierto simplificado
7192200,216966.33,211000.0,Obras,Abierto
7192201,109429.61,100538.33,Obras,Abierto simplificado
7192203,277685.95,4648.3,Suministros,Abierto
7192205,90000.0,86090.6,Servicios,Abierto simplificado
7192207,98400.0,82554.84,Suministros,Abierto simplificado
7192208,100000.0,78000.0,Servicios,Abierto simplificado
7192211,17850.0,15603.64,Suministros,Abierto simplificado
7192213,26757.02,26500.0,Suministros,Abierto simplificado
7192216,163480.48,49125.88,Servicios,Abierto
7192220,45000.0,23700.0,Servicios,Abierto simplificado
7192221,60000.0,16760.0,Servicios,Abierto simplificado
7192222,7287.95,6263.99,Obras,Abierto simplificado
7192228,47929.84,23084.32,Suministros,Abierto
7192229,40000.0,37190.0,Suministros,Abierto simplificado
7192230,53860.39,52900.0,Obras,Abierto simplificado
7192232,12500.0,7900.0,Servicios,Abierto simplificado
7192234,62500.0,16380.0,Servicios,Abierto
7192237,34725.79,27971.0,Suministros,Abierto simplificado
7192238,20000.0,18506.0,Servicios,Abierto simplificado
7192239,30050.7,16225.35,Servicios,Abierto simplificado
7192243,189512.05,52566.43,Servicios,Abierto
7192244,556000.0,139000.0,Servicios,Abierto
7192247,213047.78,96000.0,Servicios,Abierto
7192248,157560.0,59800.0,Servicios,Abierto
7192249,30000.0,25500.0,Servicios,Abierto
7192252,21573.35,17688.3,Obras,Abierto simplificado
7192254,122067.4,115964.0,Obras,Abierto simplificado
7192256,108000.0,90000.0,Servicios,Abierto
7192272,33057.84,6000.0,Servicios,Abierto simplificado
7192273,21474.0,21474.0,Servicios,Abierto
7192276,62443.93,43444.69,Obras,Abierto simplificado
7192277,50000.0,49916.03,Servicios,Abierto simplificado
7192278,130740.0,80156.69,Suministros,Abierto
7192280,38640.0,24000.0,Servicios,Abierto simplificado
7192282,28037.38,28000.0,Suministros,Abierto simplificado
7192289,11616.46,9700.0,Obras,Abierto simplificado
7192290,9909.96,5471.47,Suministros,Abierto simplificado
7192292,18849.6,9400.3,Servicios,Abierto simplificado
7192293,96606.78,96606.78,Obras,Abierto simplificado
7192295,22203.3,21759.76,Obras,Abierto simplificado
7192297,173553.72,113586.77,Servicios,Abierto
7192298,39092.98,31525.86,Servicios,Abierto simplificado
7192300,51180.75,10525.0,Suministros,Abierto
7192303,34260.0,25585.0,Servicios,Abierto simplificado
7192312,115080.0,57200.0,Servicios,Abierto simplificado
7192316,272704.87,241574.78,Obras,Abierto simplificado
7192317,22500.0,4498.0,Servicios,Abierto simplificado
7192318,148500.0,25.0,Servicios,Abierto
7192319,41322.32,16390.0,Servicios,Abierto
7192320,40000.0,30000.0,Servicios,Abierto
7192328,51200.0,2150.0,Suministros,Abierto
7192333,71519.83,71162.23,Suministros,Abierto
7192334,180000.0,39744.0,Servicios,Abierto
7192337,20500.0,15678.0,Suministros,Abierto
7192338,11157.02,7935.0,Suministros,Abierto simplificado
7192342,10000.0,8375.0,Servicios,Abierto simplificado
7192345,46000.0,23613.69,Suministros,Abierto simplificado
7192350,148760.33,63019.01,Obras,Abierto simplificado
7192352,47520.08,43116.77,Obras,Abierto simplificado
7192353,70614.47,70614.47,Suministros,Abierto
7192354,22000.0,16372.4,Obras,Abierto
7192360,26000.0,25000.0,Suministros,Abierto simplificado
7192361,14468.0,6510.6,Servicios,Abierto
7192363,164160.0,31812.66,Servicios,Abierto
7192368,77000.0,74436.0,Obras,Abierto
7192371,392260.0,340269.17,Obras,Abierto
7192373,75023.55,72235.55,Servicios,Abierto simplificado
7192376,100000.0,22002.0,Servicios,Abierto simplificado
7192379,16995.0,12205.0,Servicios,Abierto simplificado
7192383,6128.0,3699.2,Suministros,Abierto simplificado
7192384,35000.0,19351.19,Servicios,Abierto simplificado
7192386,25000.0,20661.16,Suministros,Abierto simplificado
7192387,45754.76,40000.0,Servicios,Abierto
7192388,67349.88,54974.240000000005,Obras,Abierto
7192389,81000.0,49999.99,Servicios,Abierto simplificado
7192391,70000.0,49000.0,Servicios,Abierto simplificado
7192392,164595.3,59750.0,Servicios,Abierto simplificado
7192394,35237.14,27199.01,Servicios,Abierto simplificado
7192396,63602.3,48800.0,Obras,Abierto simplificado
7192398,34700.0,24977.11,Suministros,Abierto simplificado
7192400,70000.0,21.87,Servicios,Abierto
7192402,48750.0,13940.0,Servicios,Abierto simplificado
7192403,58438.02,17001.0,Servicios,Abierto simplificado
7192404,15100.0,15100.0,Suministros,Abierto simplificado
7192405,20661.15,3021.0,Servicios,Abierto simplificado
7192409,47704.09,47204.0,Obras,Abierto simplificado
7192411,49898.65,42211.16,Servicios,Abierto simplificado
7192419,294804.66,206000.0,Obras,Abierto simplificado
7192425,61200.0,48960.0,Servicios,Abierto simplificado
7192426,76261.12,32410.98,Servicios,Abierto simplificado
7192427,72000.0,23800.0,Servicios,Abierto simplificado
7192428,23942.55,16575.5,Obras,Abierto simplificado
7192429,64165.29,53101.49,Obras,Abierto simplificado
7192430,70232.0,29050.0,Servicios,Abierto
7192434,165289.26,165120.0,Suministros,Abierto
7192435,8000.0,6611.56,Servicios,Abierto simplificado
7192436,16586.15,13549.59,Servicios,Abierto simplificado
7192437,66115.7,56793.39,Obras,Abierto simplificado
7192444,119000.0,89095.15,Suministros,Abierto simplificado
7192446,41800.0,35593.2,Servicios,Abierto
7192447,77243.44,70221.3,Servicios,Abierto simplificado
7192448,176366.55,561.16,Suministros,Abierto
7192453,36182.0,18091.0,Servicios,Abierto
7192454,207130.0,94150.0,Suministros,Abierto
7192455,66115.7,56528.93,Obras,Abierto simplificado
7192457,59062.51,42702.22,Obras,Abierto simplificado
7192458,107719.17,104487.0,Obras,Abierto simplificado
7192461,88726.45,66545.0,Suministros,Abierto simplificado
7192462,42000.0,28774.87,Servicios,Abierto simplificado
7192466,28334.63,19445.92,Obras,Abierto simplificado
7192476,132231.4,32727.27,Servicios,Abierto
7192478,218857.5,145905.0,Suministros,Abierto
7192481,400263.04,349439.17,Servicios,Abierto
7192486,153555.99,25592.649999999998,Servicios,Abierto simplificado
7192489,75600.0,21000.0,Servicios,Abierto simplificado
7192493,198752.13,188615.77,Obras,Abierto simplificado
7192494,93622.84,46811.42,Servicios,Abierto
7192497,26269.92,19282.82,Suministros,Abierto simplificado
7192500,50279.34,40475.21,Servicios,Abierto simplificado
7192502,41322.31,28579.0,Obras,Abierto simplificado
7192505,91758.45,68553.0,Obras,Abierto simplificado
7192506,71204.3,54271.92,Obras,Abierto simplificado
7192507,45000.0,16310.0,Suministros,Abierto simplificado
7192508,42500.0,21250.0,Servicios,Abierto simplificado
7192510,72960.0,19080.0,Servicios,Abierto
7192512,68500.0,67500.0,Suministros,Abierto simplificado
7192514,49173.55,40843.55,Obras,Abierto simplificado
7192515,178740.3,173000.0,Servicios,Abierto
7192517,42975.21,42975.0,Obras,Abierto simplificado
7192520,314017.83,264968.24,Obras,Abierto simplificado
7192521,50000.0,49500.0,Servicios,Abierto simplificado
7192524,42244.85,30039.0,Obras,Abierto simplificado
7192534,22576.1,15125.0,Servicios,Abierto simplificado
7192536,310000.0,302250.0,Obras,Abierto
7192538,76489.0,67890.0,Servicios,Abierto simplificado
7192539,34499.04,7726.68,Servicios,Abierto simplificado
7192953,46696.0,12000.0,Servicios,Abierto
7192958,103840.0,47160.0,Servicios,Abierto
7192959,40000.0,30400.0,Servicios,Abierto simplificado
7192960,100000.0,57239.61,Servicios,Abierto simplificado
7192961,17500.0,17500.0,Suministros,Abierto
7192963,37400.0,18700.0,Suministros,Abierto simplificado
7192965,36000.0,16800.0,Servicios,Abierto
7192966,53550.0,40162.51,Suministros,Abierto simplificado
7192968,150000.0,98747.45,Obras,Abierto
7192972,296297.94,183704.72,Obras,Abierto simplificado
7192973,7139.0,5820.0,Obras,Abierto
7193393,80000.0,79677.5,Suministros,Abierto simplificado
7193394,28000.0,23400.3,Suministros,Abierto simplificado
7193444,270291.91,213449.0,Obras,Abierto
7193447,270544.34,218000.0,Obras,Abierto
7193450,220376.95,173150.17,Obras,Abierto
7193451,44793.39,26858.12,Obras,Abierto simplificado
7198176,89768.73,89280.0,Suministros,Abierto simplificado
7198177,83833.3,68340.7,Obras,Abierto
7198178,170050.97,140649.16,Obras,Abierto
7198180,37679.81,24967.31,Servicios,Abierto simplificado
7198181,115421.17,95384.71,Obras,Abierto
7198182,315879.58,259779.36,Obras,Abierto
7198183,143281.31,117749.31,Obras,Abierto
7198184,148936.81,123770.55,Obras,Abierto
7198185,192855.6,156425.18,Obras,Abierto
7198186,233226.16,191735.22,Obras,Abierto
7198187,188268.02,154323.29,Obras,Abierto
7198188,213789.24,172314.13,Obras,Abierto
7198189,178103.0,147595.28,Obras,Abierto
7198190,133490.25,109742.33,Obras,Abierto
7198191,128057.44,104980.99,Obras,Abierto
7198712,245465.18,193402.02,Obras,Abierto
7198713,46022.4,31755.46,Servicios,Abierto simplificado
7198714,438370.0,353939.29,Obras,Abierto
7198715,57140.0,37141.0,Servicios,Abierto simplificado
7198717,77877.83,63540.52,Obras,Abierto
7198718,41319.59,33972.96,Obras,Abierto simplificado
7198719,29900.0,23270.0,Servicios,Abierto simplificado
7198720,265235.9,215185.89,Obras,Abierto
7198721,247794.06,187604.88,Obras,Abierto
7198723,218701.62,174064.62,Obras,Abierto
7198724,234484.1,192600.0,Obras,Abierto
7198725,86246.27,74836.0,Servicios,Abierto simplificado
7198726,29752.07,21642.75,Suministros,Abierto simplificado
7198727,169957.79,123372.77,Obras,Abierto simplificado
7198728,117357.8,35112.0,Servicios,Abierto
7198729,31343.8,29083.98,Suministros,Abierto simplificado
7198730,67019.96,62847.3,Obras,Abierto simplificado
7198732,33821.92,16351.92,Suministros,Abierto simplificado
7198734,165000.0,138977.0,Servicios,Abierto
7198735,47360.0,3153.25,Servicios,Abierto simplificado
7198737,94791.86,78340.38,Obras,Abierto simplificado
7198738,78232.0,54153.66,Servicios,Abierto simplificado
7198739,97670.88,80705.45,Obras,Abierto
7198740,57851.24,56115.7,Obras,Abierto simplificado
7198741,97353.9,59900.0,Servicios,Abierto simplificado
7198743,27768.6,11300.0,Servicios,Abierto simplificado
7198744,224630.27,184500.0,Obras,Abierto
7198745,33957.12,16978.56,Suministros,Abierto simplificado
7198746,48240.0,25250.0,Servicios,Abierto simplificado
7198750,27000.0,12900.0,Servicios,Abierto simplificado
7198751,105083.59,87464.46,Obras,Abierto
7198752,15928.0,6360.0,Servicios,Abierto simplificado
7198754,69861.0,43735.380000000005,Suministros,Abierto simplificado
7198757,165440.0,75200.0,Suministros,Abierto
7198759,81818.18,47372.73,Servicios,Abierto simplificado
7198762,363636.36,297738.63,Obras,Abierto
7198764,58306.69,45577.63,Servicios,Abierto simplificado
7198766,15000.0,15000.0,Suministros,Abierto
7198767,108000.0,89256.2,Obras,Abierto simplificado
7198769,46281.0,19294.71,Suministros,Abierto simplificado
7198770,168000.0,83500.0,Servicios,Abierto
7198772,33983.48,56.6,Servicios,Abierto simplificado
7198775,98999.67,98999.67,Servicios,Abierto simplificado
7198776,34483.47,25056.68,Suministros,Abierto simplificado
7198778,167745.87,83861.0,Servicios,Abierto
7198785,173553.17,125444.23,Obras,Abierto
7198786,34376.0,12925.38,Servicios,Abierto simplificado
7198788,83422.8,22859.0,Suministros,Abierto simplificado
7198789,79767.52,71641.0,Servicios,Abierto simplificado
7198794,77000.0,52150.0,Suministros,Abierto simplificado
7198795,52170.08,38190.0,Servicios,Abierto simplificado
7198797,34900.0,15815.0,Servicios,Abierto simplificado
7198799,29056.92,17860.27,Suministros,Abierto simplificado
7198801,91735.54,86734.38,Servicios,Abierto simplificado
7198804,120000.0,119441.92,Suministros,Abierto
7198806,128524.03,104348.66,Obras,Abierto simplificado
7198807,204000.0,20.43,Suministros,Abierto
7198808,127050.0,80850.0,Servicios,Abierto
7198811,145750.0,66250.0,Suministros,Abierto
7198812,95452.93,44396.71,Suministros,Abierto
7198813,92561.98,53593.39,Servicios,Abierto simplificado
7198818,50400.0,50400.0,Servicios,Abierto simplificado
7198819,106000.0,71946.0,Servicios,Abierto
7198820,17729.15,17729.15,Servicios,Abierto simplificado
7198822,60000.0,14250.0,Servicios,Abierto simplificado
7198826,85289.27,42644.63,Servicios,Abierto
7198829,245840.02,245030.0,Obras,Abierto
7198830,36645.0,25593.25,Servicios,Abierto simplificado
7198832,92229.89,92229.89,Obras,Abierto simplificado
7198835,36000.0,26700.0,Servicios,Abierto simplificado
7198838,70203.77,70203.76,Obras,Abierto
7198839,127704.36,46793.35,Obras,Abierto
7198840,105000.0,99750.0,Suministros,Abierto
7198842,90000.0,60000.0,Suministros,Abierto simplificado
7198843,141735.5,28347.11,Suministros,Abierto
7198850,10782.72,10782.0,Suministros,Abierto simplificado
7198853,30588.0,28408.79,Servicios,Abierto simplificado
7198854,97800.0,43.46,Servicios,Abierto simplificado
7198857,100000.0,92400.0,Obras,Abierto
7198858,294504.24,126159.2,Servicios,Abierto
7198860,20000.0,18150.0,Servicios,Abierto simplificado
7198861,61983.47,46750.0,Suministros,Abierto simplificado
7198865,48000.0,43956.81,Suministros,Abierto simplificado
7198866,88452.0,59724.0,Servicios,Abierto simplificado
7198867,41600.0,644.0,Suministros,Abierto
7198870,57600.0,10326.91,Servicios,Abierto
7198873,72000.0,25500.0,Servicios,Abierto simplificado
7198877,66105.79,54140.64,Obras,Abierto simplificado
7198879,20112.18,5.01,Suministros,Abierto simplificado
7198880,146448.12,145448.12,Suministros,Abierto
7198881,28925.6,5785.12,Suministros,Abierto simplificado
7198882,152247.87,76123.93,Suministros,Abierto
7198883,63500.0,26987.5,Servicios,Abierto simplificado
7198885,65000.0,57532.0,Servicios,Abierto simplificado
7198886,50000.0,22050.0,Servicios,Abierto
7198891,165440.0,75200.0,Suministros,Abierto
7198892,19978.06,16998.0,Suministros,Abierto simplificado
7198894,49575.02,38028.99,Obras,Abierto simplificado
7198895,125222.71,77237.37,Obras,Abierto simplificado
7198898,173076.92,76500.0,Servicios,Abierto simplificado
7198899,25722.78,17717.85,Obras,Abierto simplificado
7198901,90908.86,80473.0,Obras,Abierto simplificado
7198903,38409.28,20410.48,Suministros,Abierto simplificado
7198906,206611.57,143388.43,Obras,Abierto simplificado
7198907,27768.6,27.5,Servicios,Abierto simplificado
7198911,150000.0,141391.0,Obras,Abierto
7198913,36860.0,18430.0,Servicios,Abierto
7198916,127155.35,95398.92,Obras,Abierto simplificado
7198917,85837.82,53100.0,Servicios,Abierto simplificado
7198920,371287.26,233095.35,Servicios,Abierto
7198924,34500.0,30000.0,Servicios,Abierto
7198930,412834.68,267621.49,Obras,Abierto simplificado
7198931,40000.0,4653.45,Suministros,Abierto
7198932,309635.27,245834.8,Obras,Abierto simplificado
7198936,14500.0,12346.5,Suministros,Abierto
7198938,190826.35,190826.35,Obras,Abierto simplificado
7198939,118227.8,109399.95,Servicios,Abierto simplificado
7198943,23500.0,19350.0,Suministros,Abierto simplificado
7198945,40000.0,17820.0,Servicios,Abierto simplificado
7198948,56000.0,16800.0,Servicios,Abierto simplificado
7198951,76635.27,50600.9,Suministros,Abierto simplificado
7198953,12403.5,4134.5,Servicios,Abierto simplificado
7198955,14929.23,9801.11,Obras,Abierto simplificado
7198956,137000.0,113900.0,Suministros,Abierto simplificado
7198958,371900.83,305519.85,Obras,Abierto simplificado
7198959,69757.33,52318.0,Servicios,Abierto
